user,sex,sign,frame,hand,distance,hand_mark_00x,hand_mark_00y,hand_mark_00z,hand_mark_01x,hand_mark_01y,hand_mark_01z,hand_mark_02x,hand_mark_02y,hand_mark_02z,hand_mark_03x,hand_mark_03y,hand_mark_03z,hand_mark_04x,hand_mark_04y,hand_mark_04z,hand_mark_05x,hand_mark_05y,hand_mark_05z,hand_mark_06x,hand_mark_06y,hand_mark_06z,hand_mark_07x,hand_mark_07y,hand_mark_07z,hand_mark_08x,hand_mark_08y,hand_mark_08z,hand_mark_09x,hand_mark_09y,hand_mark_09z,hand_mark_10x,hand_mark_10y,hand_mark_10z,hand_mark_11x,hand_mark_11y,hand_mark_11z,hand_mark_12x,hand_mark_12y,hand_mark_12z,hand_mark_13x,hand_mark_13y,hand_mark_13z,hand_mark_14x,hand_mark_14y,hand_mark_14z,hand_mark_15x,hand_mark_15y,hand_mark_15z,hand_mark_16x,hand_mark_16y,hand_mark_16z,hand_mark_17x,hand_mark_17y,hand_mark_17z,hand_mark_18x,hand_mark_18y,hand_mark_18z,hand_mark_19x,hand_mark_19y,hand_mark_19z,hand_mark_20x,hand_mark_20y,hand_mark_20z
user01,0,1,18,Right,Far,1.0,0.8803811199419732,-9.116822496935129e-08,0.8418111499286522,0.6184132366981024,-1.1687625374179333e-05,0.6239858288638488,0.38483049227303395,-0.008619656786322594,0.5788983909855828,0.1792942393933016,-0.019661253318190575,0.6441426954681887,0.0,-0.0314602293074131,0.2865805245288589,0.46285974627837473,-0.011888956651091576,0.0,0.5435731737018341,-0.02475707046687603,0.12744968754613,0.5846790460621327,-0.03608016297221184,0.2925477537765094,0.5811474669085501,-0.04334251210093498,0.2556732765831816,0.6450771810607181,-0.019814975559711456,0.026506322885400776,0.692951864243396,-0.0271645225584507,0.1446459676228903,0.7221944500830966,-0.030850593000650406,0.30833125030753333,0.7178383041962138,-0.03464070335030556,0.2691602617723761,0.8228378602138873,-0.02749430388212204,0.10579225508045072,0.8501308615757612,-0.031966835260391235,0.1957297643064508,0.8739795051457651,-0.02716827765107155,0.3332429267332579,0.8692104852283832,-0.02492181956768036,0.3084454066820843,0.9813326597140282,-0.03570392727851868,0.17865708802834226,0.9820071978296647,-0.036206986755132675,0.2732242287063918,1.0,-0.027742603793740273,0.38611582935590216,0.9964512915947944,-0.021142952144145966
user01,0,1,19,Right,Far,1.0,0.8824190073217576,-9.39310922376535e-08,0.8313687468301768,0.6172438603503915,0.0019031964475288987,0.5935515729983512,0.38171061996080763,-0.005646328907459974,0.5441174564101436,0.17857094110421073,-0.016275782138109207,0.6195901848328553,0.0,-0.02791104093194008,0.2640938538724779,0.4788647863431184,-0.006808563135564327,0.0,0.5427912372892923,-0.018706539645791054,0.12981356430925453,0.5837300991508321,-0.030205916613340378,0.2985728871741343,0.5861344824560548,-0.037766385823488235,0.23749974955696135,0.6576312992951224,-0.015622453764081001,0.028546577887392167,0.6914860925602753,-0.021845417097210884,0.15095527814105658,0.7183517758430745,-0.02651357091963291,0.31408503434899937,0.7179631669770208,-0.031059596687555313,0.2586324277967809,0.8330424778933617,-0.024204635992646217,0.09472796778929314,0.847794015852434,-0.029143916442990303,0.19283917549830307,0.8677669126751226,-0.02599499188363552,0.33348602174277714,0.867110976786811,-0.024635348469018936,0.30525254676017066,0.9878749354105937,-0.03298506140708923,0.17129989561927,0.9847738639576489,-0.034958306699991226,0.27258534607692275,1.0,-0.027511559426784515,0.3919844084967564,0.9991186592701641,-0.021352408453822136
user01,0,1,17,Right,Far,1.0,0.8923795345370382,-1.0606975564542154e-07,0.8492755181569803,0.6171277030077428,0.0016103595262393355,0.6421861841026055,0.3771408829008881,-0.005906569305807352,0.6024383811729691,0.17092513972646123,-0.016282571479678154,0.6461462871728137,0.0,-0.027303211390972137,0.29060744080252227,0.46647444656245113,-0.00800018198788166,0.0,0.5320186229970741,-0.020226025953888893,0.12432000113022464,0.5746699328489243,-0.03128984570503235,0.2906973093589664,0.572465419775198,-0.03828253224492073,0.2625947446123997,0.6535199631794733,-0.01635906472802162,0.01852940507015634,0.6803064165206122,-0.023282885551452637,0.1372755935052897,0.7114633080332169,-0.027721254155039787,0.3011157828807071,0.7122572606375853,-0.03175991401076317,0.28008026164700417,0.8329764445398814,-0.024416908621788025,0.09055493244945581,0.8435195593053204,-0.028595492243766785,0.1794898762482507,0.8685557580257992,-0.024484435096383095,0.31573806416065514,0.8697949718867601,-0.022400761023163795,0.3264920731223947,0.9927806495496003,-0.03277520462870598,0.1746746483549345,0.9847767435667046,-0.03286226466298103,0.26532847546038996,1.0,-0.02422705478966236,0.3766269544448831,0.9998400498404697,-0.01746569201350212
user01,0,1,15,Right,Near,1.0,0.8556793399126355,-1.6402823632688524e-07,0.8246658074116681,0.6365876071833036,-0.008519156835973263,0.5585102523544863,0.39389516259504936,-0.020651357248425484,0.43143164899125486,0.1904607668662029,-0.0323367714881897,0.4866890231273276,0.0,-0.04366952180862427,0.3756380100287459,0.4144928005177156,-0.0279851071536541,0.0,0.5519983821388125,-0.050487928092479706,0.1455747927827857,0.5913428247856334,-0.0630921795964241,0.2900958548641792,0.5449797767351561,-0.06983088701963425,0.4023661613596457,0.5853143504287333,-0.03408427536487579,0.050481121235427515,0.7230910855848568,-0.05033530294895172,0.2058241130522769,0.7301824947419512,-0.051555149257183075,0.35295031404143157,0.694712829639217,-0.053026922047138214,0.44340592147183255,0.7650700533894191,-0.040949560701847076,0.16764838968841234,0.8743717845008898,-0.05604354664683342,0.30259451914920565,0.8776220676265977,-0.04821905866265297,0.4293373798351233,0.8405827535997411,-0.04244280979037285,0.4876072034943623,0.9296777220514479,-0.04822702333331108,0.2734234935443741,1.0,-0.057156432420015335,0.4078864569715087,0.99240414172464,-0.049592044204473495,0.5360379197937788,0.961834331014399,-0.04253217577934265
user01,0,1,14,Right,Near,1.0,0.8605826295287585,-1.4120870162059873e-07,0.8175175812697604,0.6265489803975127,-0.008716845884919167,0.5489392335493432,0.3871809941179059,-0.020991884171962738,0.43918753164762425,0.1849266650438035,-0.03214094415307045,0.504957026165829,0.0,-0.04319559410214424,0.3762436909739386,0.4514174692071458,-0.032484397292137146,0.0,0.5930531496347502,-0.05029118433594704,0.1334747443173166,0.630705307265972,-0.05925513431429863,0.26340361602031603,0.5898367625926034,-0.06403099745512009,0.3951788850062969,0.6235605953450243,-0.03704436123371124,0.056854779197056476,0.7578803999648578,-0.048327185213565826,0.19139512600649067,0.7626158259039166,-0.04730704799294472,0.32543580431067,0.7342552365350128,-0.048504360020160675,0.430647316699805,0.797905791981313,-0.041544415056705475,0.17329762137041702,0.8957024060868086,-0.0518672801554203,0.28353694350800757,0.8939352282723766,-0.04434054344892502,0.40001526114121877,0.8658455130621268,-0.04018174111843109,0.46473756024553037,0.9514690294861462,-0.046411190181970596,0.2596338463999604,1.0,-0.05280858650803566,0.3783839321602112,0.9926928934995236,-0.04505093768239021,0.4973184233768555,0.9713604167434657,-0.038532987236976624
user01,0,1,13,Right,Near,1.0,0.8884843711473109,-2.63004153566726e-07,0.8309812642027575,0.648871625246653,-0.01182422786951065,0.5671097633764768,0.4016478264443074,-0.02577584981918335,0.42885222094246084,0.19591576941819988,-0.03902434930205345,0.45659183897202826,0.0,-0.051743071526288986,0.4399477974644483,0.44927248287747695,-0.031609855592250824,0.0,0.5689065465862708,-0.05851446092128754,0.13369540355118,0.6251618736114141,-0.07350003719329834,0.28774566794748074,0.6033473618403469,-0.08100160956382751,0.4693653541367498,0.6134869112929373,-0.03742207959294319,0.04736158613418366,0.7424253504592001,-0.057406164705753326,0.2042392059042868,0.7476072475370295,-0.05917143076658249,0.3612585994778393,0.7125296161564911,-0.0613502599298954,0.4995915967046219,0.7859197624624075,-0.0449148491024971,0.14726779210478946,0.8841551216778293,-0.06571060419082642,0.29019879461814463,0.8841531801652486,-0.0572148822247982,0.4313473045382505,0.8458047472571281,-0.05020058900117874,0.5211300488730505,0.9445487827686876,-0.05303099751472473,0.2268008656661068,0.9974074335339347,-0.06719639897346497,0.357378937352897,1.0,-0.05907469987869263,0.49749645734672526,0.9839987004809126,-0.05097876861691475
user01,0,1,12,Right,Near,1.0,0.9483904177166176,-2.7680690095621685e-07,0.8436434029354049,0.6826790602500894,-0.003930811770260334,0.5824540845496341,0.4100652165210463,-0.011390102095901966,0.45270411480798034,0.193766293945162,-0.02008727565407753,0.5120806220461765,0.0,-0.02910096012055874,0.3957620868917936,0.4061704344449794,-0.014689482748508453,0.0,0.5214158103212079,-0.033911559730768204,0.1208294821334006,0.5852747904437905,-0.04737817123532295,0.2701701409548262,0.5707322395776319,-0.055360231548547745,0.39108758128409515,0.5675725559923634,-0.021848825737833977,0.0261788306430362,0.7007422900567567,-0.03559786081314087,0.1561675959825639,0.7291273654672339,-0.03928683325648308,0.3083556287975133,0.7055439888250858,-0.04319917783141136,0.399939010804683,0.7493137014210606,-0.02994220145046711,0.11019998858724235,0.8535265774416517,-0.04400132596492767,0.22999868789633435,0.8765810374347578,-0.03816394507884979,0.36793349488079663,0.8532669016856251,-0.03415975719690323,0.4120456204996389,0.9207411493256047,-0.038566458970308304,0.2023950798656784,0.9842600356885889,-0.04789575934410095,0.324985906698162,1.0,-0.04179512336850166,0.4516202662952553,0.985788332020784,-0.03601705655455589
user01,0,7,26,Left,Near,0.22034962924186655,1.0,-1.9633165493360138e-07,0.6643710516999038,0.7696073160780802,-0.0056983656249940395,0.9408538709970222,0.4874081231168645,-0.008616885170340538,1.0,0.2376183764076415,-0.015649305656552315,0.9626387677541822,0.040025696806162914,-0.021345095708966255,0.8113782079232134,0.19071875940493777,0.013787728734314442,0.9382839551421296,0.004593660047063352,-0.008927769958972931,0.9428085194359196,0.19126102387583838,-0.026156676933169365,0.9076473806068678,0.4047239606270335,-0.03235919401049614,0.5553522345486467,0.17904203052882692,0.00834600068628788,0.6907622428731525,0.0,-0.013355566188693047,0.69784615666646,0.2475382076747729,-0.023228714242577553,0.6791480360391647,0.4711014032105788,-0.023276543244719505,0.2845131220766682,0.1936139459915388,-0.0011186994379386306,0.4453502371255643,0.048017040212997755,-0.02410934679210186,0.4682728630150955,0.3137590342635538,-0.021758703514933586,0.4489877367897961,0.5352759117235664,-0.012065117247402668,0.0,0.24391861074248256,-0.011254342272877693,0.17006370748458235,0.10203630250747608,-0.025798823684453964,0.23141311254148728,0.3000391785466527,-0.019000448286533356,0.22922027553744875,0.4748876808018739,-0.008113826625049114
user01,0,7,25,Left,Near,0.21530690650155002,1.0,-2.3864120635153085e-07,0.652875934475732,0.7552965378739975,-0.005331297870725393,0.9230345555878243,0.47155166403911847,-0.007958972826600075,1.0,0.21061032094410723,-0.014472493901848793,0.9463624104955348,0.014646186059766223,-0.019688285887241364,0.7645873930471245,0.1793979836574248,0.013628726825118065,0.8732090145361704,0.014033186606475631,-0.00873708538711071,0.8862820214019579,0.22131335010561154,-0.026347672566771507,0.8579217040867831,0.43108293716266377,-0.033310629427433014,0.521149083318565,0.17346147777876983,0.008332878351211548,0.6484747466883238,0.0,-0.01363668404519558,0.6660447833938173,0.2557851517638411,-0.02414690889418125,0.6417654256965623,0.48598038939897437,-0.02486744523048401,0.26644166004974984,0.18811255609275224,-0.000824643240775913,0.4129693163304669,0.048918872971396216,-0.022821804508566856,0.4521970155388644,0.3047248168156562,-0.02128775045275688,0.43550704030309234,0.5229308516558446,-0.012577084824442863,0.0,0.23786213383006022,-0.010769040323793888,0.1633076878280971,0.11273319235487433,-0.024698834866285324,0.2280017020139786,0.3029711882918572,-0.019223153591156006,0.21992568844968688,0.47135401696878376,-0.009619263000786304
user01,0,7,24,Left,Near,0.1878664904530655,1.0,-2.2524841369886417e-07,0.6498176023282183,0.7836082379375013,-0.005106566473841667,0.9307075536153736,0.5187615023212458,-0.008740841411054134,0.9693078222918503,0.2665613076034891,-0.015879996120929718,0.8538094782485364,0.07754596426852699,-0.0217716246843338,0.8490451509755922,0.21273667247728395,0.00833071768283844,1.0,0.0385525864975791,-0.013082234188914299,0.9880530756611317,0.23494964200200638,-0.02883142977952957,0.9369010883186406,0.4345938023316304,-0.034948933869600296,0.5802099887390278,0.18956294077585678,0.00253345537930727,0.7197173062966284,0.0,-0.01825234480202198,0.7189358057169853,0.2556897717431334,-0.026523778215050697,0.6836210028151134,0.4815936960187939,-0.02610790729522705,0.29560752076330876,0.19708081230900382,-0.006543608848005533,0.44757399039537343,0.05220108271360679,-0.028251729905605316,0.4795114091565213,0.32267129871613065,-0.025274258106946945,0.4561515685888625,0.5397751841173062,-0.016008533537387848,0.0,0.24601851027349533,-0.016156140714883804,0.1717401974702095,0.1263447895486835,-0.030232643708586693,0.24046389086165496,0.329364074105227,-0.023545341566205025,0.23518513188664975,0.49834475106886333,-0.013324959203600883
user01,0,7,20,Left,Near,0.18560830169283155,1.0,-3.1892588481241546e-07,0.6285831334041039,0.7520999915299368,-0.004015067126601934,0.9142998702985737,0.5087078577847183,-0.007186062168329954,1.0,0.2842599452658675,-0.0148260947316885,0.9536288595442265,0.09767930004176617,-0.02080427296459675,0.7778811726531882,0.18202676929397643,0.012274635024368763,0.932856467261787,0.010561535982678234,-0.009908711537718773,0.9049925781126714,0.2222388810949163,-0.02575846016407013,0.8459937088045175,0.4060472843711757,-0.03194959834218025,0.5323450759296897,0.16324708147908723,0.00539603503420949,0.6925188227378773,0.0,-0.016084296628832817,0.6816223248767737,0.26512247029879854,-0.02380703203380108,0.6414166361491752,0.46789773031513504,-0.022797349840402603,0.27484340894824616,0.17318309842700216,-0.005240360274910927,0.43780042612604536,0.05785199197388494,-0.02713681571185589,0.45231694139088624,0.3363642205059256,-0.022409562021493912,0.421305325373236,0.5347017028721303,-0.01194783765822649,0.0,0.22667106071477597,-0.01663334108889103,0.17903205363597333,0.12507606019391576,-0.029457567259669304,0.22041853132296957,0.343894301399897,-0.021009569987654686,0.19964488661269872,0.5043372564978528,-0.009640403091907501
user01,0,7,21,Left,Near,0.21362461158945895,1.0,-2.588770655620465e-07,0.666694025585463,0.7460321204531288,-0.003325564553961158,0.9502236640350766,0.49260653922179715,-0.006047897972166538,1.0,0.26143234423457784,-0.013248554430902004,0.9038382743475694,0.09371396194190451,-0.019051536917686462,0.8309373484008842,0.19067051517386904,0.013737395405769348,0.9814813262382104,0.0018684988534536492,-0.0067703817039728165,0.9684510725378517,0.16930500992148587,-0.022337546572089195,0.9247397084812973,0.3533183129089873,-0.028481634333729744,0.5692675510550892,0.1735993168375526,0.007370332721620798,0.7134040831074273,0.0,-0.012174950912594795,0.7272266406984388,0.23423022231371718,-0.02067488431930542,0.7119815493011291,0.44424215478280427,-0.020668867975473404,0.29249822995593655,0.18435783873630196,-0.0025489716790616512,0.4479798102876683,0.06291899454651852,-0.022884242236614227,0.4863493616956291,0.3164015218663449,-0.020174816250801086,0.4726423484220045,0.5232413904185704,-0.011373237706720829,0.0,0.23624287339955283,-0.013123998418450356,0.17619176197610675,0.12463783240789983,-0.02535879798233509,0.24109036663875538,0.3157107824916749,-0.01842702180147171,0.23034214569956463,0.4781994171007912,-0.008296302519738674
